index,name,time,rating,item,sentiment,sentiment_score,source,어간,noun,v_ad,n_v_ad,review_sentence,replace_slang_sentence,name+item
3493,경쟁사,2021-08-20,4,식물영양제,부정,0.547139475,naver,"[('물', 'Noun'), ('만', 'Josa'), ('주다', 'Verb'), ('딸기', 'Noun'), ('고추가', 'Noun'), ('불쌍하다', 'Adjective'), ('비료', 'Noun'), ('를', 'Josa'), ('주기', 'Noun'), ('로', 'Josa'), ('하다', 'Verb')]","['물', '딸기', '고추가', '비료', '주기']","['주다', '불쌍하다', '하다']","['물', '주다', '딸기', '고추가', '불쌍하다', '비료', '주기', '하다']",물만 주던 딸기 고추가 불쌍해서 비료를 주기로 했습니다,물 주다 딸기 고추가 불쌍하다 비료 주기 하다,경쟁사(식물영양제)
3494,경쟁사,2021-08-20,4,식물영양제,부정,0.548731285,naver,"[('배송', 'Noun'), ('도', 'Josa'), ('빠르다', 'Adjective'), ('스포이트', 'Noun'), ('도', 'Josa'), ('주다', 'Verb')]","['배송', '스포이트']","['빠르다', '주다']","['배송', '빠르다', '스포이트', '주다']",배송도 빠르고 스포이트도 주셨네요,배송 빠르다 스포이트 주다,경쟁사(식물영양제)
3495,경쟁사,2021-08-20,4,식물영양제,부정,0.549485317,naver,"[('감사하다', 'Verb')]",[],['감사하다'],['감사하다'],감사합니다,감사하다,경쟁사(식물영양제)
3496,경쟁사,2021-08-20,4,식물영양제,부정,0.548675808,naver,"[('그렇다', 'Adjective'), ('않다', 'Verb'), ('한번', 'Noun'), ('사용', 'Noun'), ('에', 'Josa'), ('극', 'Modifier'), ('소량', 'Noun'), ('만', 'Josa'), ('사용', 'Noun'), ('하다', 'Verb'), ('하다', 'Verb'), ('스포이트', 'Noun'), ('를', 'Josa'), ('사다', 'Verb')]","['한번', '사용', '소량', '사용', '스포이트']","['그렇다', '않다', '하다', '하다', '사다']","['그렇다', '않다', '한번', '사용', '소량', '사용', '하다', '하다', '스포이트', '사다']",그렇지 않아도 한번 사용에 극소량만 사용해야 하는데 스포이트를 사야,그렇다 않다 한번 사용 극 소량 사용 하다 하다 스포이트 사다,경쟁사(식물영양제)
3497,경쟁사,2021-08-20,4,식물영양제,부정,0.547365689,naver,"[('하나', 'Noun'), ('고민', 'Noun'), ('하고', 'Josa'), ('있다', 'Adjective'), ('이렇다', 'Adjective'), ('고민', 'Noun'), ('을', 'Josa'), ('자다', 'Verb'), ('아시', 'Noun'), ('고', 'Josa'), ('계시다', 'Adjective'), ('계시다', 'Adjective'), ('듯', 'Noun'), ('하다', 'Verb')]","['하나', '고민', '고민', '아시', '듯']","['있다', '이렇다', '자다', '계시다', '계시다', '하다']","['하나', '고민', '있다', '이렇다', '고민', '자다', '아시', '계시다', '계시다', '듯', '하다']",하나 고민하고 있었는데 이런 고민을 잘 아시고 계시는듯계시는 듯하네요,하나 고민 있다 이렇다 고민 자다 아시 계시다 계시다 듯 하다,경쟁사(식물영양제)
3498,경쟁사,2021-08-20,4,식물영양제,부정,0.549485317,naver,"[('감사하다', 'Verb')]",[],['감사하다'],['감사하다'],감사합니다,감사하다,경쟁사(식물영양제)
3513,경쟁사,2021-08-20,4,식물영양제,부정,0.547770292,naver,"[('많다', 'Adjective'), ('분', 'Noun'), ('이', 'Josa'), ('유튜브', 'Noun'), ('보고', 'Noun'), ('구매', 'Noun'), ('하다', 'Verb'), ('것', 'Noun'), ('으로', 'Josa'), ('알', 'Noun'), ('고', 'Josa'), ('있다', 'Adjective'), ('평', 'Noun'), ('도', 'Josa'), ('괜찮다', 'Adjective'), ('듯', 'Noun'), ('하다', 'Verb'), ('구매', 'Noun'), ('하다', 'Verb')]","['분', '유튜브', '보고', '구매', '걸', '알', '평', '듯', '구매']","['많다', '하다', '있다', '괜찮다', '하다', '하다']","['많다', '분', '유튜브', '보고', '구매', '하다', '것', '알', '있다', '평', '괜찮다', '듯', '하다', '구매', '하다']",많은 분이 유튜브 보고 구매하시는 걸로 알고 있는데 평도 괜찮은 듯 해서 구매합니다,많다 분 유튜브 보고 구매 하다 것 알 있다 평 괜찮다 듯 하다 구매 하다,경쟁사(식물영양제)
3514,경쟁사,2021-08-20,4,식물영양제,부정,0.548784938,naver,"[('빠르다', 'Adjective'), ('배송', 'Noun'), ('하다', 'Verb'), ('주다', 'Verb'), ('감사하다', 'Verb')]",['배송'],"['빠르다', '하다', '주다', '감사하다']","['빠르다', '배송', '하다', '주다', '감사하다']",빠르게 배송해 주셔서 감사합니다,빠르다 배송 하다 주다 감사하다,경쟁사(식물영양제)
3515,경쟁사,2021-08-20,4,식물영양제,부정,0.547388944,naver,"[('번성', 'Noun'), ('하다', 'Verb')]",['번성'],['하다'],"['번성', '하다']",번성하세요,번성 하다,경쟁사(식물영양제)
3519,경쟁사,2021-09-24,1,식물영양제,부정,0.438478637,naver,"[('배송', 'Noun'), ('느리다', 'Adjective')]",['배송'],['느리다'],"['배송', '느리다']",배송 느려요,배송 느리다,경쟁사(식물영양제)
