index,name,time,rating,item,sentiment,sentiment_score,source,어간,noun,v_ad,n_v_ad,review_sentence,replace_slang_sentence,name+item
3574,경쟁사,2021-06-29,5,식물영양제,긍정,0.584262484,naver,"[('자다', 'Verb'), ('크다', 'Verb'), ('좋다', 'Adjective')]",[],"['자다', '크다', '좋다']","['자다', '크다', '좋다']",잘 크고 좋아요,자다 크다 좋다,경쟁사(식물영양제)
3575,경쟁사,2021-06-29,5,식물영양제,긍정,0.583973345,naver,"[('양', 'Noun'), ('이', 'Josa'), ('많다', 'Adjective'), ('화초', 'Noun'), ('랑', 'Josa'), ('토마토', 'Noun'), ('등등', 'Noun'), ('뿌리다', 'Verb'), ('있다', 'Adjective')]","['양', '화초', '토마토', '등등']","['많다', '뿌리다', '있다']","['양', '많다', '화초', '토마토', '등등', '뿌리다', '있다']",양이 많고 화초랑 토마토등등 뿌려주고 있어요,양 많다 화초 토마토 등등 뿌리다 있다,경쟁사(식물영양제)
3576,경쟁사,2021-06-29,5,식물영양제,긍정,0.585875827,naver,"[('사용', 'Noun'), ('하다', 'Verb'), ('줄', 'Noun'), ('을', 'Josa'), ('자다', 'Verb'), ('모르다', 'Verb')]","['사용', '줄']","['하다', '자다', '모르다']","['사용', '하다', '줄', '자다', '모르다']",사용할 줄을 잘 몰라,사용 하다 줄 자다 모르다,경쟁사(식물영양제)
3577,경쟁사,2021-06-29,5,식물영양제,긍정,0.585144696,naver,"[('물', 'Noun'), ('줄', 'Noun'), ('때', 'Noun'), ('흙', 'Noun'), ('에', 'Josa'), ('주다', 'Verb'), ('건지다', 'Verb'), ('분무기', 'Noun'), ('로', 'Josa'), ('잎', 'Noun'), ('에', 'Josa'), ('뿌리다', 'Verb'), ('건지다', 'Verb'), ('자다', 'Verb'), ('모르다', 'Verb'), ('그냥', 'Noun'), ('뿌리다', 'Verb'), ('도주', 'Noun'), ('고', 'Josa'), ('흙', 'Noun'), ('에', 'Josa'), ('다도', 'Noun'), ('주다', 'Verb'), ('귤나무', 'Noun'), ('에도', 'Josa'), ('뿌리다', 'Verb'), ('주다', 'Verb')]","['물', '줄', '때', '흙', '분무기', '잎', '그냥', '도주', '흙', '다도', '귤나무']","['주다', '건지다', '뿌리다', '건지다', '자다', '모르다', '뿌리다', '주다', '뿌리다', '주다']","['물', '줄', '때', '흙', '주다', '건지다', '분무기', '잎', '뿌리다', '건지다', '자다', '모르다', '그냥', '뿌리다', '도주', '흙', '다도', '주다', '귤나무', '뿌리다', '주다']",물 줄 때 흙에 주는 건지 분무기로 잎에 뿌려주는 건지 잘 몰라서 그냥 뿌려 도주고 흙에다도 주고 귤나무에도 뿌려줬어요,물 줄 때 흙 주다 건지다 분무기 잎 뿌리다 건지다 자다 모르다 그냥 뿌리다 도주 흙 다도 주다 귤나무 뿌리다 주다,경쟁사(식물영양제)
3578,경쟁사,2021-07-30,5,식물영양제,긍정,0.584570622,naver,"[('주변', 'Noun'), ('의', 'Josa'), ('추천', 'Noun'), ('으로', 'Josa'), ('인하다', 'Adjective'), ('처음', 'Noun'), ('구입', 'Noun'), ('하다', 'Verb')]","['주변', '추천', '처음', '구입']","['인하다', '하다']","['주변', '추천', '인하다', '처음', '구입', '하다']",주변의 추천으로 인해서 처음 구입했습니다,주변 추천 인하다 처음 구입 하다,경쟁사(식물영양제)
3579,경쟁사,2021-07-30,5,식물영양제,긍정,0.586977667,naver,"[('열심히', 'Adverb'), ('재배', 'Noun'), ('하다', 'Verb'), ('보다', 'Verb')]",['재배'],"['하다', '보다']","['재배', '하다', '보다']",열심히 재배해 보겠습니다,열심히 재배 하다 보다,경쟁사(식물영양제)
3580,경쟁사,2021-08-13,5,식물영양제,긍정,0.584861383,naver,"[('식물', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('자다', 'Verb'), ('자라다', 'Verb'), ('있다', 'Adjective')]",['식물'],"['자다', '자라다', '있다']","['식물', '자다', '자라다', '있다']",식물들이 잘 자라고 있습니다,식물 들 자다 자라다 있다,경쟁사(식물영양제)
3581,경쟁사,2021-06-28,5,식물영양제,긍정,0.586073771,naver,"[('배송', 'Noun'), ('은', 'Josa'), ('무지', 'Noun'), ('빠르다', 'Adjective')]","['배송', '무지']",['빠르다'],"['배송', '무지', '빠르다']",배송은 무지 빠릅니다,배송 무지 빠르다,경쟁사(식물영양제)
3582,경쟁사,2021-06-28,5,식물영양제,긍정,0.58498024,naver,"[('오전', 'Noun'), ('주문', 'Noun'), ('후', 'Noun'), ('다음', 'Noun'), ('날', 'Noun'), ('배송', 'Noun'), ('일단', 'Noun'), ('사용', 'Noun'), ('한', 'Josa'), ('지다', 'Verb'), ('일주일', 'Noun'), ('정도', 'Noun'), ('지나다', 'Verb'), ('직접', 'Noun'), ('적', 'Suffix'), ('인', 'Josa'), ('효과', 'Noun'), ('는', 'Josa'), ('어떻다', 'Adjective'), ('모르다', 'Verb'), ('각종', 'Noun'), ('후기', 'Noun'), ('나', 'Josa'), ('지인', 'Noun'), ('추천', 'Noun'), ('을', 'Josa'), ('통해', 'Noun'), ('구입', 'Noun'), ('하다', 'Verb'), ('효과', 'Noun'), ('는', 'Josa'), ('좋다', 'Adjective'), ('생각', 'Noun'), ('하다', 'Verb')]","['오전', '주문', '후', '다음', '날', '배송', '일단', '사용', '일주일', '정도', '직접', '효과', '각종', '후기', '지인', '추천', '통해', '구입', '효과', '생각']","['지다', '지나다', '어떻다', '모르다', '하다', '좋다', '하다']","['오전', '주문', '후', '다음', '날', '배송', '일단', '사용', '지다', '일주일', '정도', '지나다', '직접', '효과', '어떻다', '모르다', '각종', '후기', '지인', '추천', '통해', '구입', '하다', '효과', '좋다', '생각', '하다']",오전주문 후 다음 날 배송 일단 사용한 지 일주일 정도 지나서 직접적인 효과는 어떨지 모르겠는데 각종 후기나 지인 추천을 통해 구입했으니 효과는 좋으리라 생각합니다,오전 주문 후 다음 날 배송 일단 사용 지다 일주일 정도 지나다 직접 적 효과 어떻다 모르다 각종 후기 지인 추천 통해 구입 하다 효과 좋다 생각 하다,경쟁사(식물영양제)
3583,경쟁사,2021-07-16,5,식물영양제,긍정,0.586597079,naver,"[('배송', 'Noun'), ('빠르다', 'Adjective')]",['배송'],['빠르다'],"['배송', '빠르다']",배송 빠르고요,배송 빠르다,경쟁사(식물영양제)
