name,time,rating,source,item,kha_nng_은어전처리_sentence,감성결과,어간추출,sentence_조사제거
경쟁사,2023-04-12,4,naver,식물영양제,"['배송', '문의', '답변', '판매자분', '성실', '느낌', '오네']",부정,"[('배송', 'Noun'), ('빠르다', 'Adjective'), ('문의', 'Noun'), ('답변', 'Noun'), ('빠르다', 'Adjective'), ('판매', 'Noun'), ('자', 'Suffix'), ('분', 'Noun'), ('이', 'Josa'), ('성실하다', 'Adjective'), ('느낌', 'Noun'), ('이', 'Josa'), ('오다', 'Verb')]",배송 빠르다 문의 답변 빠르다 판매 자 분 성실하다 느낌 오다
경쟁사,2023-04-12,4,naver,식물영양제,"['요스포이드', '계량', '수경', '처음', '딸기']",부정,"[('요', 'Modifier'), ('스포이드', 'Noun'), ('로', 'Josa'), ('계량', 'Noun'), ('하다', 'Verb'), ('넣다', 'Verb'), ('되다', 'Verb'), ('쉬다', 'Verb'), ('넣다', 'Verb'), ('있다', 'Adjective'), ('수경', 'Noun'), ('처음', 'Noun'), ('해보다', 'Verb'), ('딸기', 'Noun'), ('가', 'Josa'), ('잘', 'VerbPrefix'), ('크다', 'Verb'), ('하다', 'Verb')]",요 스포이드 계량 하다 넣다 되다 쉬다 넣다 있다 수경 처음 해보다 딸기 잘 크다 하다
경쟁사,2023-04-12,4,naver,식물영양제,"['옆면', '시비용', '사용', '다양']",부정,"[('옆면', 'Noun'), ('시', 'Modifier'), ('비용', 'Noun'), ('으로', 'Josa'), ('사용', 'Noun'), ('하다', 'Verb'), ('있다', 'Adjective'), ('다양하다', 'Adjective'), ('써다', 'Verb'), ('보다', 'Verb'), ('겠다', 'Verb')]",옆면 시 비용 사용 하다 있다 다양하다 써다 보다 겠다
경쟁사,2023-04-24,4,naver,식물영양제,"['물푸레', '나무', '구입', '열매', '수확', '사용']",부정,"[('물푸레', 'Noun'), ('나무', 'Noun'), ('좋다', 'Adjective'), ('하다', 'Verb'), ('구입', 'Noun'), ('하다', 'Verb'), ('열매', 'Noun'), ('가', 'Josa'), ('맛있다', 'Adjective'), ('수확', 'Noun'), ('되다', 'Verb'), ('믿다', 'Verb'), ('사용', 'Noun'), ('중', 'Suffix')]",물푸레 나무 좋다 하다 구입 하다 열매 맛있다 수확 되다 믿다 사용 중
경쟁사,2023-04-24,4,naver,식물영양제,[],부정,"[('잘쓰다', 'Verb')]",잘쓰다
경쟁사,2023-04-24,4,naver,식물영양제,[],부정,"[('많이', 'Adverb'), ('파다', 'Verb')]",많이 파다
경쟁사,2023-04-24,4,naver,식물영양제,"['베란다', '딸기영먕', '구입']",부정,"[('베란다', 'Noun'), ('딸기', 'Noun'), ('영', 'Modifier'), ('먕', 'Noun'), ('제로', 'Noun'), ('구입', 'Noun'), ('하다', 'Verb')]",베란다 딸기 영 먕 제로 구입 하다
경쟁사,2023-04-14,3,naver,식물영양제,"['사용', '후기']",부정,"[('사용', 'Noun'), ('해보다', 'Verb'), ('후기', 'Noun'), ('를', 'Josa'), ('남기다', 'Verb')]",사용 해보다 후기 남기다
경쟁사,2023-04-14,3,naver,식물영양제,[],부정,"[('아직', 'Adverb'), ('은', 'Noun'), ('자다', 'Verb'), ('모르다', 'Verb')]",아직 은 자다 모르다
경쟁사,2023-04-19,4,naver,식물영양제,"['사용', '전']",부정,"[('사용', 'Noun'), ('전', 'Noun'), ('이다', 'Adjective')]",사용 전 이다
경쟁사,2023-04-19,4,naver,식물영양제,['추후'],부정,"[('추후', 'Noun'), ('다시', 'Noun'), ('올리다', 'Verb')]",추후 다시 올리다
경쟁사,2023-04-17,4,naver,식물영양제,"['상품', '배송', '차질']",부정,"[('상품', 'Noun'), ('배송', 'Noun'), ('에', 'Josa'), ('차질', 'Noun'), ('이', 'Josa'), ('있다', 'Adjective'), ('자다', 'Verb'), ('받다', 'Verb')]",상품 배송 차질 있다 자다 받다
경쟁사,2023-04-08,4,naver,식물영양제,"['리뷰', '구매']",부정,"[('리뷰', 'Noun'), ('보고', 'Noun'), ('구매', 'Noun'), ('하다', 'Verb'), ('ㅡ', 'KoreanParticle')]",리뷰 보고 구매 하다 ㅡ
경쟁사,2023-04-08,4,naver,식물영양제,"['시비', '이상']",부정,"[('한번', 'Noun'), ('시비', 'Noun'), ('해봤다', 'Verb'), ('이상은', 'Noun'), ('없이', 'Adverb'), ('잘', 'VerbPrefix'), ('자라다', 'Verb'), ('있다', 'Adjective')]",한번 시비 해봤다 이상은 없이 잘 자라다 있다
경쟁사,2023-04-15,4,naver,식물영양제,"['배송', '감사']",부정,"[('빠르다', 'Adjective'), ('배송', 'Noun'), ('감사하다', 'Verb')]",빠르다 배송 감사하다
경쟁사,2023-04-15,4,naver,식물영양제,"['배송', '감사']",부정,"[('빠르다', 'Adjective'), ('배송', 'Noun'), ('감사하다', 'Verb')]",빠르다 배송 감사하다
경쟁사,2023-04-14,4,naver,식물영양제,"['배송', '토마토', '기대']",부정,"[('배송', 'Noun'), ('빠르다', 'Adjective'), ('토마토', 'Noun'), ('자다', 'Verb'), ('크다', 'Verb'), ('기대하다', 'Adjective')]",배송 빠르다 토마토 자다 크다 기대하다
경쟁사,2023-03-27,4,naver,식물영양제,"['배송', '제품', '포장']",부정,"[('배송', 'Noun'), ('빠르다', 'Adjective'), ('제품', 'Noun'), ('포장', 'Noun'), ('좋다', 'Adjective')]",배송 빠르다 제품 포장 좋다
경쟁사,2023-03-27,4,naver,식물영양제,"['수경', '재배', '효과', '기대']",부정,"[('수경', 'Noun'), ('재배', 'Noun'), ('에', 'Josa'), ('효과', 'Noun'), ('기대', 'Noun'), ('하다', 'Verb')]",수경 재배 효과 기대 하다
경쟁사,2023-04-17,4,naver,식물영양제,[],부정,"[('자다', 'Verb'), ('받다', 'Verb')]",자다 받다
경쟁사,2023-04-02,4,naver,식물영양제,"['딸기모', '주문']",부정,"[('딸기', 'Noun'), ('모종', 'Noun'), ('심다', 'Verb'), ('주문', 'Noun'), ('하다', 'Verb')]",딸기 모종 심다 주문 하다
경쟁사,2023-04-02,4,naver,식물영양제,"['포장', '감사']",부정,"[('꼼꼼하다', 'Adjective'), ('포장', 'Noun'), ('해주다', 'Verb'), ('감사하다', 'Verb')]",꼼꼼하다 포장 해주다 감사하다
경쟁사,2023-04-12,4,naver,식물영양제,[],부정,"[('무사하다', 'Adjective'), ('자다', 'Verb'), ('오다', 'Verb')]",무사하다 자다 오다
경쟁사,2023-04-11,4,naver,식물영양제,"['배송', '닷']",부정,"[('빠르다', 'Adjective'), ('배송', 'Noun'), ('굳다', 'Adjective'), ('좋다', 'Adjective'), ('뜨다', 'Verb'), ('닷', 'Noun')]",빠르다 배송 굳다 좋다 뜨다 닷
경쟁사,2023-04-07,4,naver,식물영양제,[],부정,"[('좋다', 'Adjective')]",좋다
경쟁사,2023-04-07,4,naver,식물영양제,['사용'],부정,"[('자다', 'Verb'), ('사용', 'Noun'), ('하다', 'Verb')]",자다 사용 하다
경쟁사,2023-04-06,4,naver,식물영양제,"['수경', '재배용', '구매', '기대']",부정,"[('수경재배', 'Noun'), ('용', 'Noun'), ('으로', 'Josa'), ('구매', 'Noun'), ('하다', 'Verb'), ('기대', 'Noun'), ('되다', 'Verb')]",수경재배 용 구매 하다 기대 되다
경쟁사,2023-04-02,4,naver,식물영양제,"['집', '사용', '조금', '주', '한', '요ㅎ']",부정,"[('집', 'Noun'), ('에서', 'Josa'), ('사용', 'Noun'), ('하다', 'Verb'), ('엄청', 'Adverb'), ('조금', 'Noun'), ('씩', 'Suffix'), ('이라', 'Josa'), ('다', 'Adverb'), ('쓰다', 'Verb'), ('아', 'Exclamation'), ('주', 'Noun'), ('한참', 'Noun'), ('이겠다', 'Verb'), ('ㅎ', 'KoreanParticle')]",집 사용 하다 엄청 조금 씩 다 쓰다 아 주 한참 이겠다 ㅎ
경쟁사,2023-04-02,4,naver,식물영양제,"['집', '사용', '조금', '주', '한', '요ㅎ']",부정,"[('집', 'Noun'), ('에서', 'Josa'), ('사용', 'Noun'), ('하다', 'Verb'), ('엄청', 'Adverb'), ('조금', 'Noun'), ('씩', 'Suffix'), ('이라', 'Josa'), ('다', 'Adverb'), ('쓰다', 'Verb'), ('아', 'Exclamation'), ('주', 'Noun'), ('한참', 'Noun'), ('이겠다', 'Verb'), ('ㅎ', 'KoreanParticle')]",집 사용 하다 엄청 조금 씩 다 쓰다 아 주 한참 이겠다 ㅎ
경쟁사,2023-04-07,4,naver,식물영양제,['배송'],부정,"[('배송', 'Noun'), ('도', 'Josa'), ('빠르다', 'Adjective'), ('깔끔하다', 'Adjective'), ('오다', 'Verb')]",배송 빠르다 깔끔하다 오다
경쟁사,2023-04-03,3,naver,식물영양제,['감사'],부정,"[('감사하다', 'Verb')]",감사하다
경쟁사,2023-04-03,3,naver,식물영양제,['사용'],부정,"[('자다', 'Verb'), ('용하다', 'Adjective')]",자다 용하다
경쟁사,2023-03-16,4,naver,식물영양제,"['집', '상추', '수경', '재배', '구매']",부정,"[('집', 'Noun'), ('에서', 'Josa'), ('상추', 'Noun'), ('수경재배', 'Noun'), ('하다', 'Verb'), ('구매', 'Noun'), ('하다', 'Verb'), ('잘', 'VerbPrefix'), ('되다', 'Verb'), ('좋다', 'Adjective')]",집 상추 수경재배 하다 구매 하다 잘 되다 좋다
경쟁사,2023-03-16,4,naver,식물영양제,"['배송', '포장']",부정,"[('배송', 'Noun'), ('은', 'Josa'), ('꼼꼼하다', 'Adjective'), ('포장', 'Noun'), ('해주다', 'Verb'), ('잘', 'VerbPrefix'), ('오다', 'Verb')]",배송 꼼꼼하다 포장 해주다 잘 오다
경쟁사,2023-03-16,4,naver,식물영양제,"['상추', '구매']",부정,"[('상추', 'Noun'), ('잘', 'VerbPrefix'), ('자라다', 'Verb'), ('또', 'Noun'), ('구매', 'Noun'), ('하다', 'Verb')]",상추 잘 자라다 또 구매 하다
경쟁사,2023-04-25,4,naver,식물영양제,"['배송', '감사', '니']",부정,"[('빠르다', 'Adjective'), ('배송', 'Noun'), ('감사하다', 'Verb')]",빠르다 배송 감사하다
경쟁사,2023-04-15,4,naver,식물영양제,"['수경', '재배용', '구매']",부정,"[('수경재배', 'Noun'), ('용', 'Noun'), ('으로', 'Josa'), ('구매', 'Noun'), ('하다', 'Verb')]",수경재배 용 구매 하다
경쟁사,2023-04-15,4,naver,식물영양제,['식물'],부정,"[('식물', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('자다', 'Verb'), ('자라다', 'Verb')]",식물 들 자다 자라다
경쟁사,2023-03-15,3,naver,식물영양제,"['수경', '재배', '사용']",부정,"[('수경재배', 'Noun'), ('에', 'Josa'), ('사용', 'Noun'), ('하다', 'Verb'), ('크게', 'Noun'), ('자다', 'Verb'), ('모르다', 'Verb')]",수경재배 사용 하다 크게 자다 모르다
경쟁사,2023-03-15,3,naver,식물영양제,"['양조절', 'ㅠㅠ']",부정,"[('양', 'Modifier'), ('조절', 'Noun'), ('을', 'Josa'), ('잘못', 'Noun'), ('하다', 'Verb'), ('뿌리', 'Noun'), ('썩다', 'Verb'), ('여러', 'Modifier'), ('개', 'Noun'), ('죽이다', 'Verb'), ('ㅠㅠ', 'KoreanParticle')]",양 조절 잘못 하다 뿌리 썩다 여러 개 죽이다 ㅠㅠ
경쟁사,2023-03-27,4,naver,식물영양제,"['사용안', '기대']",부정,"[('아직', 'Adverb'), ('사용', 'Noun'), ('안', 'VerbPrefix'), ('하다', 'Verb'), ('기대', 'Noun'), ('되다', 'Verb')]",아직 사용 안 하다 기대 되다
경쟁사,2023-04-12,4,naver,식물영양제,[],부정,"[('좋다', 'Adjective'), ('아직', 'Adverb'), ('잘', 'VerbPrefix'), ('모르다', 'Verb')]",좋다 아직 잘 모르다
경쟁사,2023-04-12,4,naver,식물영양제,[],부정,"[('곧', 'Noun'), ('좋아지다', 'Verb')]",곧 좋아지다
경쟁사,2023-03-13,4,naver,식물영양제,['작물'],부정,"[('작물', 'Noun'), ('이', 'Josa'), ('자다', 'Verb'), ('자라다', 'Verb')]",작물 자다 자라다
경쟁사,2023-03-13,4,naver,식물영양제,"['실내', '딸기']",부정,"[('실내', 'Noun'), ('에서', 'Josa'), ('오이랑', 'Noun'), ('딸기', 'Noun'), ('자다', 'Verb'), ('자라', 'Noun'), ('요', 'Josa')]",실내 오이랑 딸기 자다 자라
경쟁사,2023-04-09,4,naver,식물영양제,"['신속', '배달']",부정,"[('신속하다', 'Adjective'), ('배달', 'Noun'), ('좋다', 'Adjective')]",신속하다 배달 좋다
경쟁사,2023-04-04,4,naver,식물영양제,"['물건', '택배', '포장']",부정,"[('물건', 'Noun'), ('도', 'Josa'), ('싸다', 'Verb'), ('택배', 'Noun'), ('포장', 'Noun'), ('도', 'Josa'), ('튼튼하다', 'Adjective'), ('하다', 'Verb'), ('보내다', 'Verb')]",물건 싸다 택배 포장 튼튼하다 하다 보내다
경쟁사,2023-03-13,4,naver,식물영양제,['사용전'],부정,"[('아직', 'Adverb'), ('사용', 'Noun'), ('전이', 'Noun'), ('지만', 'Josa'), ('괜찮다', 'Adjective'), ('것', 'Noun'), ('같다', 'Adjective')]",아직 사용 전이 괜찮다 것 같다
경쟁사,2023-02-17,3,naver,식물영양제,"['물꽃이', '액', '하루', '물']",부정,"[('물꽃', 'Noun'), ('이하고', 'Josa'), ('액', 'Noun'), ('을', 'Josa'), ('넣다', 'Verb'), ('하루', 'Noun'), ('만에', 'Josa'), ('물이', 'Noun'), ('뿌옇다', 'Adjective'), ('되다', 'Verb'), ('왜', 'Noun'), ('그렇다', 'Adjective'), ('요', 'Noun')]",물꽃 액 넣다 하루 물이 뿌옇다 되다 왜 그렇다 요
경쟁사,2023-03-23,4,naver,식물영양제,[],부정,"[('좋다', 'Adjective')]",좋다
경쟁사,2023-02-17,1,naver,식물영양제,"['배송', '완전', '도착', '도착', '문자', '확인', '아침', '확인']",부정,"[('배송', 'Noun'), ('이', 'Josa'), ('완전', 'Noun'), ('느리다', 'Adjective'), ('도착', 'Noun'), ('되다', 'Verb'), ('않다', 'Verb'), ('저', 'Determiner'), ('녘', 'Noun'), ('늦다', 'Verb'), ('도착', 'Noun'), ('하다', 'Verb'), ('문자', 'Noun'), ('와', 'Josa'), ('서다', 'Verb'), ('몇번', 'Noun'), ('을', 'Josa'), ('확인', 'Noun'), ('하다', 'Verb'), ('아침', 'Noun'), ('에', 'Josa'), ('일어나서', 'Noun'), ('확인', 'Noun'), ('하다', 'Verb'), ('오다', 'Verb'), ('있다', 'Adjective')]",배송 완전 느리다 도착 되다 않다 저 녘 늦다 도착 하다 문자 서다 몇번 확인 하다 아침 일어나서 확인 하다 오다 있다
경쟁사,2023-02-17,1,naver,식물영양제,"['반품', '귀차니즘', '거래', '앞', '구매']",부정,"[('반품', 'Noun'), ('하다', 'Verb'), ('귀차니즘', 'Noun'), ('다시다', 'Verb'), ('거래', 'Noun'), ('않다', 'Verb'), ('하다', 'Verb'), ('앞', 'Noun'), ('으로', 'Josa'), ('구매', 'Noun'), ('하다', 'Verb'), ('많다', 'Adjective'), ('ㅠㅠ', 'KoreanParticle')]",반품 하다 귀차니즘 다시다 거래 않다 하다 앞 구매 하다 많다 ㅠㅠ
경쟁사,2023-02-16,4,naver,식물영양제,"['사용전', '참외', '수박', '사용']",부정,"[('아직', 'Adverb'), ('사용', 'Noun'), ('전', 'Noun'), ('참외', 'Noun'), ('수박', 'Noun'), ('에', 'Josa'), ('사용', 'Noun'), ('해보다', 'Verb'), ('하다', 'Verb')]",아직 사용 전 참외 수박 사용 해보다 하다
경쟁사,2023-02-02,4,naver,식물영양제,"['배송', '생각']",부정,"[('배송', 'Noun'), ('이', 'Josa'), ('생각', 'Noun'), ('한', 'Josa'), ('것', 'Noun'), ('보다', 'Josa'), ('빠르다', 'Adjective')]",배송 생각 것 빠르다
경쟁사,2023-01-22,3,naver,식물영양제,[],부정,"[('정말', 'Noun'), ('좋다', 'Adjective'), ('좋다', 'Adjective')]",정말 좋다 좋다
경쟁사,2022-11-28,4,naver,식물영양제,"['베란다', '상추', '볕', '비리비리']",부정,"[('베란다', 'Noun'), ('상추', 'Noun'), ('가', 'Josa'), ('볕', 'Noun'), ('이', 'Josa'), ('넘다', 'Verb'), ('좋다', 'Adjective'), ('비리비리', 'Noun'), ('하다', 'Verb'), ('사보다', 'Verb')]",베란다 상추 볕 넘다 좋다 비리비리 하다 사보다
경쟁사,2022-11-28,4,naver,식물영양제,[],부정,"[('자다', 'Verb'), ('자르다', 'Verb'), ('습', 'Noun'), ('좋다', 'Adjective')]",자다 자르다 습 좋다
경쟁사,2022-12-06,2,naver,식물영양제,"['엽채류', '물푸레', '나무', '세트', '제조', '일', '차이']",부정,"[('엽채', 'Noun'), ('류', 'Noun'), ('물푸레', 'Noun'), ('나무', 'Noun'), ('1', 'Number'), ('세트', 'Noun'), ('a', 'Alpha'), ('오다', 'Verb'), ('b', 'Alpha'), ('제조', 'Noun'), ('일자', 'Noun'), ('차이', 'Noun'), ('1년', 'Number'), ('2021년', 'Number'), ('11월', 'Number'), ('13일', 'Number'), ('2022년', 'Number'), ('10월', 'Number'), ('7일', 'Number')]",엽채 류 물푸레 나무 1 세트 a 오다 b 제조 일자 차이 1년 2021년 11월 13일 2022년 10월 7일
경쟁사,2022-11-23,3,naver,식물영양제,"['상추', '수경', '재배', '처음', '구입', '약']",부정,"[('상추', 'Noun'), ('수경재배', 'Noun'), ('를', 'Josa'), ('처음', 'Noun'), ('하고', 'Josa'), ('있다', 'Adjective'), ('잘', 'VerbPrefix'), ('자르다', 'Verb'), ('구입', 'Noun'), ('한', 'Josa'), ('약', 'Noun'), ('이', 'Josa'), ('어떻다', 'Adjective'), ('지켜보다', 'Verb'), ('하다', 'Verb')]",상추 수경재배 처음 있다 잘 자르다 구입 약 어떻다 지켜보다 하다
경쟁사,2022-11-23,3,naver,식물영양제,"['상추', '수경', '재배', '구입', '영양제', '대박', '기대']",부정,"[('상추', 'Noun'), ('수경재배', 'Noun'), ('를', 'Josa'), ('위', 'Noun'), ('하다', 'Verb'), ('구입', 'Noun'), ('한', 'Josa'), ('영', 'Modifier'), ('양제', 'Noun'), ('가', 'Josa'), ('대박나다', 'Verb'), ('기대하다', 'Adjective'), ('보다', 'Verb')]",상추 수경재배 위 하다 구입 영 양제 대박나다 기대하다 보다
경쟁사,2022-11-09,4,naver,식물영양제,"['대유', '물푸레', '나무', '수경재배', '시', '편리']",부정,"[('믿다', 'Verb'), ('쓰다', 'Verb'), ('대유', 'Noun'), ('물푸레', 'Noun'), ('나무', 'Noun'), ('수경재배', 'Noun'), ('시', 'Noun'), ('너무', 'Adverb'), ('편리하다', 'Adjective')]",믿다 쓰다 대유 물푸레 나무 수경재배 시 너무 편리하다
경쟁사,2022-09-12,4,naver,식물영양제,"['선택', '옵션', '화분', '과채', '주문', 'ㅎ', 'ㅎ']",부정,"[('선택', 'Noun'), ('옵션', 'Noun'), ('이', 'Josa'), ('헷갈리다', 'Adjective'), ('화분', 'Noun'), ('에', 'Josa'), ('주다', 'Verb'), ('과채', 'Noun'), ('류', 'Noun'), ('로', 'Josa'), ('주문', 'Noun'), ('하다', 'Verb'), ('ㅎㅎ', 'KoreanParticle')]",선택 옵션 헷갈리다 화분 주다 과채 류 주문 하다 ㅎㅎ
경쟁사,2022-09-12,4,naver,식물영양제,"['큰상관', '꺼', '사용']",부정,"[('그냥', 'Noun'), ('주다', 'Verb'), ('크다', 'Verb'), ('상관', 'Noun'), ('은', 'Josa'), ('없다', 'Adjective'), ('같다', 'Adjective'), ('사용', 'Noun'), ('하다', 'Verb')]",그냥 주다 크다 상관 없다 같다 사용 하다
경쟁사,2022-09-12,4,naver,식물영양제,"['세트', '선택', '세트', '혼동']",부정,"[('1', 'Number'), ('호', 'Noun'), ('세트', 'Noun'), ('시키다', 'Verb'), ('하다', 'Verb'), ('선택', 'Noun'), ('1', 'Number'), ('번', 'Noun'), ('이', 'Josa'), ('2', 'Number'), ('호', 'Noun'), ('세트', 'Noun'), ('라', 'Josa'), ('혼동', 'Noun'), ('하다', 'Verb')]",1 호 세트 시키다 하다 선택 1 번 2 호 세트 혼동 하다
경쟁사,2022-09-12,4,naver,식물영양제,"['선택', '세트', '주심', '도움']",부정,"[('선택', 'Noun'), ('1', 'Number'), ('번', 'Noun'), ('엔', 'Josa'), ('1', 'Number'), ('호', 'Noun'), ('세트', 'Noun'), ('로', 'Josa'), ('해', 'Noun'), ('주심', 'Noun'), ('더', 'Noun'), ('도움', 'Noun'), ('되다', 'Verb'), ('해', 'Noun'), ('요', 'Josa')]",선택 1 번 1 호 세트 해 주심 더 도움 되다 해
경쟁사,2022-09-29,4,naver,식물영양제,"['버터', '랑', '크']",부정,"[('버터', 'Noun'), ('헤드', 'Noun'), ('랑', 'Josa'), ('카이', 'Noun'), ('피', 'Noun'), ('라', 'Josa'), ('키우다', 'Verb'), ('자다', 'Verb'), ('크다', 'Verb')]",버터 헤드 카이 피 키우다 자다 크다
경쟁사,2022-09-25,4,naver,식물영양제,['식물'],부정,"[('식물', 'Noun'), ('이', 'Josa'), ('자다', 'Verb'), ('자라다', 'Verb'), ('같다', 'Adjective')]",식물 자다 자라다 같다
경쟁사,2022-09-17,3,naver,식물영양제,"['은양', '사용']",부정,"[('일단', 'Noun'), ('적다', 'Verb'), ('양', 'Noun'), ('을', 'Josa'), ('사용', 'Noun'), ('하다', 'Verb'), ('좋다', 'Adjective')]",일단 적다 양 사용 하다 좋다
경쟁사,2022-09-17,3,naver,식물영양제,"['스포이드', '거치대']",부정,"[('스포이드', 'Noun'), ('거치', 'Noun'), ('대가', 'Noun'), ('있다', 'Adjective'), ('더', 'Noun'), ('좋다', 'Adjective'), ('싶다', 'Verb')]",스포이드 거치 대가 있다 더 좋다 싶다
경쟁사,2022-09-03,4,naver,식물영양제,"['수경식물', '꽃', '주문']",부정,"[('수경', 'Noun'), ('식물', 'Noun'), ('키우다', 'Verb'), ('꽃', 'Noun'), ('도', 'Josa'), ('안', 'Noun'), ('피고', 'Noun'), ('시들하다', 'Adjective'), ('주문', 'Noun'), ('하다', 'Verb')]",수경 식물 키우다 꽃 안 피고 시들하다 주문 하다
경쟁사,2022-08-13,2,naver,식물영양제,"['뚜껑', '파손', '밖', '입구', '안', '부착', '덮개']",부정,"[('뚜껑', 'Noun'), ('이', 'Josa'), ('파손', 'Noun'), ('되다', 'Verb'), ('열리다', 'Verb'), ('아니다', 'Adjective'), ('밖', 'Noun'), ('으로', 'Josa'), ('세다', 'Verb'), ('나오다', 'Verb'), ('열', 'Modifier'), ('어보', 'Noun'), ('니', 'Josa'), ('입다', 'Verb'), ('부착', 'Noun'), ('되어다', 'Verb'), ('하다', 'Verb'), ('덮개', 'Noun'), ('가', 'Josa'), ('떨어지다', 'Verb')]",뚜껑 파손 되다 열리다 아니다 밖 세다 나오다 열 어보 입다 부착 되어다 하다 덮개 떨어지다
경쟁사,2022-08-13,2,naver,식물영양제,[],부정,"[('많이', 'Adverb'), ('세지', 'Noun'), ('는', 'Josa'), ('않다', 'Verb'), ('그냥', 'Noun'), ('쓰다', 'Verb')]",많이 세지 않다 그냥 쓰다
경쟁사,2022-08-13,2,naver,식물영양제,"['신경', '써주']",부정,"[('신경', 'Noun'), ('써주다', 'Verb')]",신경 써주다
경쟁사,2022-07-25,3,naver,식물영양제,"['조제', '이틀뒤', '식물', '색']",부정,"[('제', 'Noun'), ('가', 'Josa'), ('조제', 'Noun'), ('를', 'Josa'), ('잘못', 'Noun'), ('한', 'Josa'), ('건지다', 'Verb'), ('주', 'Modifier'), ('자마자', 'Noun'), ('이틀', 'Noun'), ('뒤', 'Noun'), ('에', 'Josa'), ('키우다', 'Verb'), ('식물', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('시들하다', 'Adjective'), ('색', 'Noun'), ('이', 'Josa'), ('변하다', 'Adjective')]",제 조제 잘못 건지다 주 자마자 이틀 뒤 키우다 식물 들 시들하다 색 변하다
경쟁사,2022-07-27,4,naver,식물영양제,"['애', '열매', '잎만']",부정,"[('애', 'Noun'), ('들', 'Suffix'), ('이', 'Josa'), ('열매', 'Noun'), ('는', 'Josa'), ('안', 'VerbPrefix'), ('맺다', 'Verb'), ('잎', 'Noun'), ('만', 'Josa'), ('크다', 'Verb'), ('하다', 'Verb'), ('사다', 'Verb')]",애 들 열매 안 맺다 잎 크다 하다 사다
경쟁사,2022-07-27,4,naver,식물영양제,[],부정,"[('좋다', 'Adjective'), ('바라다', 'Verb')]",좋다 바라다
경쟁사,2022-07-29,3,naver,식물영양제,"['수경', '제배', '녹', '고생']",부정,"[('수', 'Modifier'), ('경', 'Modifier'), ('제', 'Modifier'), ('배용', 'Noun'), ('으로', 'Josa'), ('사다', 'Verb'), ('하다', 'Verb'), ('녹조', 'Noun'), ('끼', 'Noun'), ('고', 'Josa'), ('좀', 'Noun'), ('고생', 'Noun'), ('하다', 'Verb')]",수 경 제 배용 사다 하다 녹조 끼 좀 고생 하다
경쟁사,2022-07-23,2,naver,식물영양제,"['제라늄', '상추', '사용', '생각']",부정,"[('제라늄', 'Noun'), ('하고', 'Josa'), ('상추', 'Noun'), ('에', 'Josa'), ('사용', 'Noun'), ('하다', 'Verb'), ('생각', 'Noun'), ('처럼', 'Josa'), ('자다', 'Verb'), ('자라다', 'Verb'), ('않다', 'Verb'), ('자다', 'Verb'), ('모르다', 'Verb')]",제라늄 상추 사용 하다 생각 자다 자라다 않다 자다 모르다
경쟁사,2022-07-23,2,naver,식물영양제,['사용'],부정,"[('더', 'Noun'), ('사용', 'Noun'), ('해보다', 'Verb'), ('하다', 'Verb'), ('함', 'Noun')]",더 사용 해보다 하다 함
경쟁사,2022-07-24,4,naver,식물영양제,"['사용', '맹물', '식물', '기대']",부정,"[('아직', 'Adverb'), ('사용', 'Noun'), ('은', 'Josa'), ('안', 'VerbPrefix'), ('해봤다', 'Verb'), ('아무래도', 'Adverb'), ('맹물', 'Noun'), ('에', 'Josa'), ('키우다', 'Verb'), ('보다야', 'Josa'), ('식물', 'Noun'), ('이', 'Josa'), ('자다', 'Verb'), ('자라다', 'Verb'), ('같다', 'Adjective'), ('기대', 'Noun'), ('가', 'Josa'), ('되다', 'Verb')]",아직 사용 안 해봤다 아무래도 맹물 키우다 식물 자다 자라다 같다 기대 되다
경쟁사,2022-07-24,4,naver,식물영양제,"['사용', '기대']",부정,"[('아직', 'Adverb'), ('사용', 'Noun'), ('은', 'Josa'), ('안', 'VerbPrefix'), ('하다', 'Verb'), ('기대', 'Noun'), ('가', 'Josa'), ('되다', 'Verb')]",아직 사용 안 하다 기대 되다
경쟁사,2022-07-28,3,naver,식물영양제,[],부정,"[('잘', 'VerbPrefix'), ('받다', 'Verb')]",잘 받다
경쟁사,2022-07-28,3,naver,식물영양제,[],부정,"[('잘쓰다', 'Verb')]",잘쓰다
경쟁사,2022-07-05,4,naver,식물영양제,"['집안', '수경', '재배', '사용', '후', '잘']",부정,"[('집안', 'Noun'), ('에서', 'Josa'), ('수경재배', 'Noun'), ('하다', 'Verb'), ('이', 'Determiner'), ('거', 'Noun'), ('사용', 'Noun'), ('후', 'Noun'), ('덥다', 'Adjective'), ('자라다', 'Verb')]",집안 수경재배 하다 이 거 사용 후 덥다 자라다
경쟁사,2022-07-05,4,naver,식물영양제,['만족'],부정,"[('만족하다', 'Adjective')]",만족하다
경쟁사,2022-07-05,4,naver,식물영양제,"['사업', '번창']",부정,"[('사업', 'Noun'), ('번창', 'Noun'), ('하다', 'Verb')]",사업 번창 하다
경쟁사,2022-07-20,4,naver,식물영양제,"['품질', '배송']",부정,"[('품질', 'Noun'), ('좋다', 'Adjective'), ('배송', 'Noun'), ('빠르다', 'Adjective')]",품질 좋다 배송 빠르다
