name,time,rating,source,item,kha_nng_은어전처리_sentence,감성결과,어간추출,sentence_조사제거
경쟁사,2023-04-15,5,naver,식물영양제,[],긍정,"[('자다', 'Verb'), ('착하다', 'Adjective')]",자다 착하다
경쟁사,2023-04-15,5,naver,식물영양제,['반려식물'],긍정,"[('반려', 'Noun'), ('식물', 'Noun'), ('들', 'Suffix'), ('자다', 'Verb'), ('자라다', 'Verb'), ('꾸준하다', 'Adjective'), ('주다', 'Verb')]",반려 식물 들 자다 자라다 꾸준하다 주다
경쟁사,2023-04-18,5,naver,식물영양제,"['포장', '다음날', '도착', '만족']",긍정,"[('포장', 'Noun'), ('도', 'Josa'), ('자다', 'Verb'), ('되어다', 'Verb'), ('다음', 'Noun'), ('날', 'Noun'), ('도착', 'Noun'), ('만족하다', 'Adjective')]",포장 자다 되어다 다음 날 도착 만족하다
경쟁사,2023-04-24,5,naver,식물영양제,['사용'],긍정,"[('자다', 'Verb'), ('사용', 'Noun'), ('해보다', 'Verb')]",자다 사용 해보다
경쟁사,2023-04-23,5,naver,식물영양제,['배송'],긍정,"[('배송', 'Noun'), ('빠르다', 'Adjective')]",배송 빠르다
경쟁사,2023-04-23,5,naver,식물영양제,['기대'],긍정,"[('기대다', 'Verb'), ('요', 'Noun')]",기대다 요
경쟁사,2023-04-11,5,naver,식물영양제,"['배송', '감사']",긍정,"[('빠르다', 'Adjective'), ('배송', 'Noun'), ('감사하다', 'Verb')]",빠르다 배송 감사하다
경쟁사,2023-04-11,5,naver,식물영양제,[],긍정,"[('잘쓰다', 'Verb')]",잘쓰다
경쟁사,2023-04-16,5,naver,식물영양제,[],긍정,"[('좋다', 'Adjective')]",좋다
경쟁사,2023-04-16,5,naver,식물영양제,['식물'],긍정,"[('키우다', 'Verb'), ('식물', 'Noun'), ('잘컧으', 'Noun'), ('면', 'Josa')]",키우다 식물 잘컧으
경쟁사,2023-04-22,5,naver,식물영양제,['배송'],긍정,"[('배송', 'Noun'), ('빠르다', 'Adjective'), ('자다', 'Verb'), ('받다', 'Verb')]",배송 빠르다 자다 받다
경쟁사,2023-04-15,5,naver,식물영양제,[],긍정,"[('좋다', 'Adjective')]",좋다
경쟁사,2023-04-15,5,naver,식물영양제,"['포장', '굿제품', '굿']",긍정,"[('포장', 'Noun'), ('굿', 'Noun'), ('제품', 'Noun'), ('굿', 'Noun')]",포장 굿 제품 굿
경쟁사,2023-04-21,5,naver,식물영양제,[],긍정,"[('자다', 'Verb'), ('자르다', 'Verb'), ('좋다', 'Adjective')]",자다 자르다 좋다
경쟁사,2023-04-18,5,naver,식물영양제,['미니'],긍정,"[('틔우다', 'Verb'), ('미니', 'Noun'), ('에', 'Josa'), ('넣다', 'Verb'), ('싸다', 'Verb'), ('사다', 'Verb')]",틔우다 미니 넣다 싸다 사다
경쟁사,2023-04-15,5,naver,식물영양제,"['성능', '거라베란', '텃밭', '필수품']",긍정,"[('이미', 'Adverb'), ('성능', 'Noun'), ('이야', 'Josa'), ('알려지다', 'Verb'), ('베란다', 'Noun'), ('텃밭', 'Noun'), ('필수품', 'Noun')]",이미 성능 알려지다 베란다 텃밭 필수품
경쟁사,2023-04-14,5,naver,식물영양제,['배송'],긍정,"[('배송', 'Noun'), ('도', 'Josa'), ('빠르다', 'Adjective'), ('잘', 'VerbPrefix'), ('받다', 'Verb')]",배송 빠르다 잘 받다
경쟁사,2023-04-14,5,naver,식물영양제,['작물'],긍정,"[('작물', 'Noun'), ('이', 'Josa'), ('쑥쑥', 'Adverb'), ('잘', 'VerbPrefix'), ('자르다', 'Verb'), ('좋다', 'Adjective')]",작물 쑥쑥 잘 자르다 좋다
경쟁사,2023-04-14,5,naver,식물영양제,['배송'],긍정,"[('배송', 'Noun'), ('도', 'Josa'), ('빠르다', 'Adjective'), ('잘', 'VerbPrefix'), ('받다', 'Verb')]",배송 빠르다 잘 받다
경쟁사,2023-04-14,5,naver,식물영양제,['작물'],긍정,"[('작물', 'Noun'), ('이', 'Josa'), ('쑥쑥', 'Adverb'), ('잘', 'VerbPrefix'), ('자르다', 'Verb'), ('좋다', 'Adjective')]",작물 쑥쑥 잘 자르다 좋다
경쟁사,2023-04-09,5,naver,식물영양제,"['소용량', '주입', '스포이드', '사용기']",긍정,"[('소', 'Modifier'), ('용량', 'Noun'), ('주입', 'Noun'), ('하다', 'Verb'), ('수', 'Noun'), ('있다', 'Adjective'), ('스포이드', 'Noun'), ('도', 'Josa'), ('있다', 'Adjective'), ('많다', 'Adjective'), ('사', 'Modifier'), ('용기', 'Noun'), ('가', 'Josa'), ('있다', 'Adjective'), ('좋다', 'Adjective')]",소 용량 주입 하다 수 있다 스포이드 있다 많다 사 용기 있다 좋다
