index,name,time,rating,item,sentiment,sentiment_score,source,어간,noun,v_ad,n_v_ad,review_sentence,replace_slang_sentence,name+item
14913,경쟁사,2022-03-06,4,식물등,부정,0.547640643,naver,"[('이리저리', 'Adverb'), ('옮기다', 'Verb'), ('편하다', 'Adjective'), ('좋다', 'Adjective'), ('한데', 'Eomi'), ('줄이다', 'Verb'), ('너무', 'Adverb'), ('짧다', 'Adjective'), ('아쉽다', 'Adjective'), ('타이머', 'Noun'), ('로', 'Josa'), ('알다', 'Verb'), ('꺼지다', 'Verb'), ('켜지다', 'Verb'), ('것', 'Noun'), ('도', 'Josa'), ('너무', 'Adverb'), ('편하다', 'Adjective')]","['타이머', '것']","['옮기다', '편하다', '좋다', '줄이다', '짧다', '아쉽다', '알다', '꺼지다', '켜지다', '편하다']","['옮기다', '편하다', '좋다', '줄이다', '짧다', '아쉽다', '타이머', '알다', '꺼지다', '켜지다', '것', '편하다']",이리저리 옮기기 편해서 좋긴 한데 줄이 너무 짧아서 아쉬워요 타이머로 알아서 꺼지고 켜지는 것도 너무 편하네요,이리저리 옮기다 편하다 좋다 줄이다 너무 짧다 아쉽다 타이머 알다 꺼지다 켜지다 것 너무 편하다,경쟁사(식물등)
14916,경쟁사,2022-03-25,2,식물등,부정,0.472510487,naver,"[('생가', 'Noun'), ('보다', 'Josa'), ('높다', 'Adjective'), ('않다', 'Verb'), ('빛', 'Noun'), ('도', 'Josa'), ('약하다', 'Adjective'), ('그냥', 'Noun'), ('매달', 'Noun'), ('아', 'Josa'), ('놓다', 'Verb'), ('쓰다', 'Verb')]","['생가', '빛', '그냥', '매달']","['높다', '않다', '약하다', '놓다', '쓰다']","['생가', '높다', '않다', '빛', '약하다', '그냥', '매달', '놓다', '쓰다']",생가보다 높지않고 빛도 약해서 그냥 매달아 놓고 씁니다,생가 높다 않다 빛 약하다 그냥 매달 놓다 쓰다,경쟁사(식물등)
14923,경쟁사,2022-11-08,4,식물등,부정,0.547211722,naver,"[('처음', 'Noun'), ('온', 'Noun'), ('상품', 'Noun'), ('은', 'Josa'), ('불량', 'Noun'), ('이다', 'Verb'), ('빠르다', 'Adjective'), ('응대', 'Noun'), ('하다', 'Verb'), ('주다', 'Verb')]","['처음', '온', '상품', '불량', '응대']","['이다', '빠르다', '하다', '주다']","['처음', '온', '상품', '불량', '이다', '빠르다', '응대', '하다', '주다']",처음 온 상품은 불량이었는데 빠르게 응대해 주셨어요,처음 온 상품 불량 이다 빠르다 응대 하다 주다,경쟁사(식물등)
14924,경쟁사,2022-06-26,3,식물등,부정,0.50727281,naver,"[('도착', 'Noun'), ('하고', 'Josa'), ('바로', 'Noun'), ('삼각대', 'Noun'), ('에', 'Josa'), ('끼다', 'Verb'), ('바로', 'Noun'), ('부러지다', 'Verb')]","['도착', '바로', '삼각대', '바로']","['끼다', '부러지다']","['도착', '바로', '삼각대', '끼다', '바로', '부러지다']",도착하고 바로 삼각대에 끼는데 바로 부러졌어요,도착 바로 삼각대 끼다 바로 부러지다,경쟁사(식물등)
14925,경쟁사,2022-06-26,3,식물등,부정,0.513225976,naver,"[('교환', 'Noun'), ('귀찮다', 'Adjective'), ('그냥', 'Noun'), ('사용', 'Noun'), ('하다', 'Verb')]","['교환', '그냥', '사용']","['귀찮다', '하다']","['교환', '귀찮다', '그냥', '사용', '하다']",교환 귀찮아서 그냥 사용하려고요,교환 귀찮다 그냥 사용 하다,경쟁사(식물등)
14932,경쟁사,2022-06-03,4,식물등,부정,0.547109228,naver,"[('북향', 'Noun'), ('이라', 'Josa'), ('사다', 'Verb'), ('보조', 'Noun'), ('배터리', 'Noun'), ('는', 'Josa'), ('반나절', 'Noun'), ('만이', 'Josa'), ('다', 'Adverb'), ('닳다', 'Verb'), ('코드', 'Noun'), ('꽂다', 'Verb'), ('밖에', 'Josa'), ('못', 'Noun'), ('쓰다', 'Verb')]","['북향', '보조', '배터리', '반나절', '코드', '못']","['사다', '닳다', '꽂다', '쓰다']","['북향', '사다', '보조', '배터리', '반나절', '닳다', '코드', '꽂다', '못', '쓰다']",북향이라 샀는데 보조배터리는 반나절만이 다 닳아서 코드 꽂아서 밖에 못 쓰겠더라고요,북향 사다 보조 배터리 반나절 다 닳다 코드 꽂다 못 쓰다,경쟁사(식물등)
14941,경쟁사,2021-11-20,4,식물등,부정,0.546896642,naver,"[('스탠드', 'Noun'), ('가다', 'Verb'), ('있다', 'Adjective'), ('더', 'Noun'), ('좋다', 'Adjective')]","['스탠드', '더']","['가다', '있다', '좋다']","['스탠드', '가다', '있다', '더', '좋다']",스탠드 가 있으니 더 좋아요,스탠드 가다 있다 더 좋다,경쟁사(식물등)
14942,경쟁사,2021-11-20,4,식물등,부정,0.546569759,naver,"[('귀엽다', 'Adjective'), ('꽃', 'Noun'), ('도', 'Josa'), ('피다', 'Verb'), ('건가', 'Noun'), ('요', 'Josa')]","['꽃', '건가']","['귀엽다', '피다']","['귀엽다', '꽃', '피다', '건가']",귀엽고 꽃도 피는 건가요,귀엽다 꽃 피다 건가,경쟁사(식물등)
14957,경쟁사,2022-11-08,4,식물등,부정,0.547211722,naver,"[('처음', 'Noun'), ('온', 'Noun'), ('상품', 'Noun'), ('은', 'Josa'), ('불량', 'Noun'), ('이다', 'Verb'), ('빠르다', 'Adjective'), ('응대', 'Noun'), ('하다', 'Verb'), ('주다', 'Verb')]","['처음', '온', '상품', '불량', '응대']","['이다', '빠르다', '하다', '주다']","['처음', '온', '상품', '불량', '이다', '빠르다', '응대', '하다', '주다']",처음 온 상품은 불량이었는데 빠르게 응대해 주셨어요,처음 온 상품 불량 이다 빠르다 응대 하다 주다,경쟁사(식물등)
14958,경쟁사,2022-06-26,3,식물등,부정,0.50727281,naver,"[('도착', 'Noun'), ('하고', 'Josa'), ('바로', 'Noun'), ('삼각대', 'Noun'), ('에', 'Josa'), ('끼다', 'Verb'), ('바로', 'Noun'), ('부러지다', 'Verb')]","['도착', '바로', '삼각대', '바로']","['끼다', '부러지다']","['도착', '바로', '삼각대', '끼다', '바로', '부러지다']",도착하고 바로 삼각대에 끼는데 바로 부러졌어요,도착 바로 삼각대 끼다 바로 부러지다,경쟁사(식물등)
