index,name,time,rating,item,sentiment,sentiment_score,source,어간,noun,v_ad,n_v_ad,review_sentence,replace_slang_sentence,name+item
19309,경쟁사,2022-02-25,4,살충제,부정,0.547367057,coupang,"[('그래도', 'Adverb'), ('농약', 'Noun'), ('냄새', 'Noun'), ('같다', 'Adjective'), ('게', 'Noun'), ('나서다', 'Verb'), ('실내', 'Noun'), ('가', 'Josa'), ('아니다', 'Adjective'), ('실외', 'Noun'), ('에서', 'Josa'), ('분사', 'Noun'), ('하다', 'Verb'), ('것', 'Noun'), ('을', 'Josa'), ('추천', 'Noun'), ('하다', 'Verb')]","['농약', '냄새', '게', '실내', '실외', '분사', '것', '추천']","['같다', '나서다', '아니다', '하다', '하다']","['농약', '냄새', '같다', '게', '나서다', '실내', '아니다', '실외', '분사', '하다', '것', '추천', '하다']",그래도 농약 냄새 같은 게 나서 실내가 아닌 실외에서 분사하는 것을 추천합니다,그래도 농약 냄새 같다 게 나서다 실내 아니다 실외 분사 하다 것 추천 하다,경쟁사(살충제)
19310,경쟁사,2022-02-25,4,살충제,부정,0.54596169,coupang,"[('화분', 'Noun'), ('흙', 'Noun'), ('에서', 'Josa'), ('하루살이', 'Noun'), ('같다', 'Adjective'), ('것', 'Noun'), ('이', 'Josa'), ('뚫다', 'Verb'), ('올라오다', 'Verb'), ('흙', 'Noun'), ('에만', 'Josa'), ('분사', 'Noun'), ('하다', 'Verb'), ('하다', 'Verb'), ('하단', 'Noun'), ('화초', 'Noun'), ('잎', 'Noun'), ('에도', 'Josa'), ('살포', 'Noun'), ('되어다', 'Verb'), ('보다', 'Verb')]","['화분', '흙', '하루살이', '것', '흙', '분사', '하단', '화초', '잎', '살포']","['같다', '뚫다', '올라오다', '하다', '하다', '되어다', '보다']","['화분', '흙', '하루살이', '같다', '것', '뚫다', '올라오다', '흙', '분사', '하다', '하다', '하단', '화초', '잎', '살포', '되어다', '보다']",화분 흙에서 하루살이 같은 것이 뚫고 올라와 흙에만 분사한다고 했는데 하단 화초잎에도 살포되었나 봐요,화분 흙 하루살이 같다 것 뚫다 올라오다 흙 분사 하다 하다 하단 화초 잎 살포 되어다 보다,경쟁사(살충제)
19311,경쟁사,2022-02-25,4,살충제,부정,0.544914466,coupang,"[('12시간', 'Number'), ('뒤', 'Noun'), ('확인', 'Noun'), ('하다', 'Verb'), ('보다', 'Verb'), ('은', 'Noun'), ('가루', 'Noun'), ('같다', 'Adjective'), ('것', 'Noun'), ('첨부', 'Noun'), ('사진', 'Noun'), ('의', 'Josa'), ('초록', 'Noun'), ('잎', 'Noun'), ('하단', 'Noun'), ('에', 'Josa'), ('은빛', 'Noun'), ('잿', 'Noun'), ('가루', 'Noun'), ('이', 'Noun'), ('화초', 'Noun'), ('에', 'Josa'), ('잔류', 'Noun'), ('하다', 'Verb')]","['뒤', '확인', '은', '가루', '것', '첨부', '사진', '초록', '잎', '하단', '은빛', '잿', '가루', '이', '화초', '잔류']","['하다', '보다', '같다', '하다']","['뒤', '확인', '하다', '보다', '은', '가루', '같다', '것', '첨부', '사진', '초록', '잎', '하단', '은빛', '잿', '가루', '이', '화초', '잔류', '하다']",12시간 뒤 확인해 보니 은가루 같은 것 첨부 사진의 초록 잎 하단에 은빛 잿가루 이 화초에 잔류하네요,12시간 뒤 확인 하다 보다 은 가루 같다 것 첨부 사진 초록 잎 하단 은빛 잿 가루 이 화초 잔류 하다,경쟁사(살충제)
19312,경쟁사,2022-02-25,4,살충제,부정,0.546175694,coupang,"[('화분', 'Noun'), ('흙', 'Noun'), ('위', 'Noun'), ('에도', 'Josa'), ('은빛', 'Noun'), ('가루', 'Noun'), ('같다', 'Adjective'), ('것', 'Noun'), ('이', 'Josa'), ('잔류', 'Noun'), ('하다', 'Verb')]","['화분', '흙', '위', '은빛', '가루', '것', '잔류']","['같다', '하다']","['화분', '흙', '위', '은빛', '가루', '같다', '것', '잔류', '하다']",화분 흙 위에도 은빛 가루 같은 것이 잔류하네요,화분 흙 위 은빛 가루 같다 것 잔류 하다,경쟁사(살충제)
19313,경쟁사,2022-02-25,4,살충제,부정,0.54696666,coupang,"[('은색', 'Noun'), ('래커', 'Noun'), ('뿌리다', 'Verb'), ('같다', 'Adjective'), ('느낌', 'Noun'), ('이다', 'Adjective')]","['은색', '래커', '느낌']","['뿌리다', '같다', '이다']","['은색', '래커', '뿌리다', '같다', '느낌', '이다']",은색 래커 뿌린 같은 느낌입니다,은색 래커 뿌리다 같다 느낌 이다,경쟁사(살충제)
19314,경쟁사,2022-02-25,4,살충제,부정,0.547064948,coupang,"[('번', 'Noun'), ('지다', 'Verb'), ('려', 'Noun'), ('요', 'Josa')]","['번', '려']",['지다'],"['번', '지다', '려']",번질거려요,번 지다 려,경쟁사(살충제)
19315,경쟁사,2022-02-25,4,살충제,부정,0.542954177,coupang,"[('첨부', 'Noun'), ('한', 'Josa'), ('사진', 'Noun'), ('의', 'Josa'), ('화초', 'Noun'), ('하단', 'Noun'), ('부분', 'Noun'), ('의', 'Josa'), ('잎', 'Noun'), ('을', 'Josa'), ('보다', 'Verb'), ('보이다', 'Verb'), ('거', 'Noun'), ('예요', 'Josa')]","['첨부', '사진', '화초', '하단', '부분', '잎', '거']","['보다', '보이다']","['첨부', '사진', '화초', '하단', '부분', '잎', '보다', '보이다', '거']",첨부한 사진의 화초 하단 부분의 잎을 보면 보일 거예요,첨부 사진 화초 하단 부분 잎 보다 보이다 거,경쟁사(살충제)
19316,경쟁사,2022-02-25,4,살충제,부정,0.54768087,coupang,"[('2', 'Number'), ('주', 'Noun'), ('뒤', 'Noun'), ('에', 'Josa'), ('자연', 'Noun'), ('분해', 'Noun'), ('되다', 'Verb'), ('지켜보다', 'Verb')]","['주', '뒤', '자연', '분해']","['되다', '지켜보다']","['주', '뒤', '자연', '분해', '되다', '지켜보다']",2주 뒤에 자연 분해되는지는 지켜봐야겠습니다,2 주 뒤 자연 분해 되다 지켜보다,경쟁사(살충제)
19317,경쟁사,2022-02-25,4,살충제,부정,0.547092712,coupang,"[('잎', 'Noun'), ('에', 'Josa'), ('닿다', 'Verb'), ('않다', 'Verb'), ('물', 'Noun'), ('을', 'Josa'), ('주다', 'Verb'), ('2', 'Number'), ('주', 'Noun'), ('뒤', 'Noun'), ('에', 'Josa'), ('은', 'Noun'), ('가루', 'Noun'), ('가', 'Josa'), ('사라지다', 'Verb'), ('확인', 'Noun'), ('하다', 'Verb'), ('볼', 'Noun'), ('예정', 'Noun'), ('화분', 'Noun'), ('입구', 'Noun'), ('가', 'Josa'), ('직경', 'Noun'), ('10', 'Number'), ('cm', 'Alpha'), ('정도', 'Noun'), ('되다', 'Verb'), ('작다', 'Adjective'), ('화분', 'Noun'), ('15', 'Number'), ('개', 'Noun'), ('정도', 'Noun'), ('에', 'Josa'), ('500', 'Number'), ('ml', 'Alpha'), ('를', 'Noun'), ('나누다', 'Verb'), ('전부', 'Noun'), ('분사', 'Noun'), ('하다', 'Verb')]","['잎', '물', '주', '뒤', '은', '가루', '확인', '볼', '예정', '화분', '입구', '직경', '정도', '화분', '개', '정도', '를', '전부', '분사']","['닿다', '않다', '주다', '사라지다', '하다', '되다', '작다', '나누다', '하다']","['잎', '닿다', '않다', '물', '주다', '주', '뒤', '은', '가루', '사라지다', '확인', '하다', '볼', '예정', '화분', '입구', '직경', '정도', '되다', '작다', '화분', '개', '정도', '를', '나누다', '전부', '분사', '하다']",잎에 닿지 않게 물을 주고 2주 뒤에 은가루가 사라지는지 확인해 볼 예정 화분 입구가 직경 10cm 정도 되는 작은 화분 15개 정도에 500ml를 나누어 전부 분사했습니다,잎 닿다 않다 물 주다 2 주 뒤 은 가루 사라지다 확인 하다 볼 예정 화분 입구 직경 10 cm 정도 되다 작다 화분 15 개 정도 500 ml 를 나누다 전부 분사 하다,경쟁사(살충제)
19318,경쟁사,2022-02-25,4,살충제,부정,0.545137084,coupang,"[('12시간', 'Number'), ('지난', 'Noun'), ('뒤', 'Noun'), ('개체', 'Noun'), ('수', 'Noun'), ('는', 'Josa'), ('눈', 'Noun'), ('에', 'Josa'), ('띄다', 'Verb'), ('확', 'Noun'), ('줄다', 'Verb'), ('아직', 'Adverb'), ('베란다', 'Noun'), ('에서', 'Josa'), ('날아다니다', 'Verb'), ('화초', 'Noun'), ('파리', 'Noun'), ('가', 'Josa'), ('있다', 'Adjective')]","['지난', '뒤', '개체', '수', '눈', '확', '베란다', '화초', '파리']","['띄다', '줄다', '날아다니다', '있다']","['지난', '뒤', '개체', '수', '눈', '띄다', '확', '줄다', '베란다', '날아다니다', '화초', '파리', '있다']",12시간 지난 뒤 개체수는 눈에 띄게 확 줄었지만 아직 베란다에서 날아다니는 화초 파리가 있습니다,12시간 지난 뒤 개체 수 눈 띄다 확 줄다 아직 베란다 날아다니다 화초 파리 있다,경쟁사(살충제)
