index,name,time,rating,item,sentiment,sentiment_score,source,어간,noun,v_ad,n_v_ad,review_sentence,replace_slang_sentence,name+item
18916,경쟁사,2023-01-14,5,살충제,긍정,0.584257469,coupang,"[('벌레', 'Noun'), ('야', 'Josa')]",['벌레'],[],['벌레'],벌레야,벌레,경쟁사(살충제)
18917,경쟁사,2023-01-14,5,살충제,긍정,0.587591612,coupang,"[('저리', 'Noun'), ('가라', 'Noun'), ('작년', 'Noun'), ('에', 'Josa'), ('이사', 'Noun'), ('하다', 'Verb')]","['저리', '가라', '작년', '이사']",['하다'],"['저리', '가라', '작년', '이사', '하다']",저리 가라 작년에 이사했어요,저리 가라 작년 이사 하다,경쟁사(살충제)
18918,경쟁사,2023-01-14,5,살충제,긍정,0.58544032,coupang,"[('집', 'Noun'), ('이', 'Josa'), ('제일', 'Noun'), ('최상', 'Noun'), ('층', 'Noun'), ('이고', 'Josa'), ('뻥', 'Noun'), ('뷰', 'Noun'), ('라서', 'Josa'), ('층간소음', 'Noun'), ('도', 'Josa'), ('없다', 'Adjective'), ('앞', 'Noun'), ('에', 'Josa'), ('뭐', 'Noun'), ('가', 'Josa'), ('없다', 'Adjective'), ('진짜', 'Noun'), ('맘', 'Noun'), ('에', 'Josa'), ('들다', 'Verb'), ('집', 'Noun'), ('근처', 'Noun'), ('에', 'Josa'), ('높다', 'Adjective'), ('산도', 'Noun'), ('하나', 'Noun'), ('있다', 'Adjective'), ('주변', 'Noun'), ('에', 'Josa'), ('공원', 'Noun'), ('이', 'Josa'), ('정말', 'Noun'), ('크게', 'Noun'), ('있다', 'Adjective')]","['집', '제일', '최상', '층', '뻥', '뷰', '층간소음', '앞', '뭐', '진짜', '맘', '집', '근처', '산도', '하나', '주변', '공원', '정말', '크게']","['없다', '없다', '들다', '높다', '있다', '있다']","['집', '제일', '최상', '층', '뻥', '뷰', '층간소음', '없다', '앞', '뭐', '없다', '진짜', '맘', '들다', '집', '근처', '높다', '산도', '하나', '있다', '주변', '공원', '정말', '크게', '있다']",집이 제일 최상층이고 뻥 뷰라서 층간소음도 없고 앞에 뭐가 없어서 진짜 맘에 드는데 집 근처에 높은 산도 하나 있고 주변에 공원이 정말 크게 있어요,집 제일 최상 층 뻥 뷰 층간소음 없다 앞 뭐 없다 진짜 맘 들다 집 근처 높다 산도 하나 있다 주변 공원 정말 크게 있다,경쟁사(살충제)
18919,경쟁사,2023-01-14,5,살충제,긍정,0.583329406,coupang,"[('그', 'Noun'), ('점', 'Noun'), ('은', 'Josa'), ('진짜', 'Noun'), ('좋다', 'Adjective'), ('친구', 'Noun'), ('들', 'Suffix'), ('도', 'Josa'), ('부러워하다', 'Adjective'), ('단점', 'Noun'), ('딱', 'Modifier'), ('하나', 'Noun'), ('가', 'Josa'), ('벌레', 'Noun'), ('예요', 'Josa')]","['그', '점', '진짜', '친구', '단점', '하나', '벌레']","['좋다', '부러워하다']","['그', '점', '진짜', '좋다', '친구', '부러워하다', '단점', '하나', '벌레']",그 점은 진짜 좋고 친구들도 부러워하는데 단점 딱하나가 벌레예요,그 점 진짜 좋다 친구 들 부러워하다 단점 딱 하나 벌레,경쟁사(살충제)
18920,경쟁사,2023-01-14,5,살충제,긍정,0.584106439,coupang,"[('추다', 'Verb'), ('겨울', 'Noun'), ('에도', 'Josa'), ('어디서', 'Adverb'), ('오는', 'Modifier'), ('건', 'Noun'), ('지', 'Josa'), ('베란다', 'Noun'), ('문틈', 'Noun'), ('으로', 'Josa'), ('들어오다', 'Verb'), ('있다', 'Adjective')]","['겨울', '건', '베란다', '문틈']","['추다', '들어오다', '있다']","['추다', '겨울', '건', '베란다', '문틈', '들어오다', '있다']",추운 겨울에도 어디서 오는건지 베란다 문틈으로 들어와 있어요,추다 겨울 어디서 오는 건 베란다 문틈 들어오다 있다,경쟁사(살충제)
18921,경쟁사,2023-01-14,5,살충제,긍정,0.583018938,coupang,"[('매', 'Modifier'), ('일', 'Modifier'), ('매일', 'Noun'), ('벌레', 'Noun'), ('가', 'Josa'), ('나오다', 'Verb'), ('건', 'Noun'), ('아니다', 'Adjective'), ('벌레', 'Noun'), ('를', 'Josa'), ('죽다', 'Verb'), ('싫어하다', 'Adjective'), ('저', 'Noun'), ('에게는', 'Josa'), ('가끔', 'Noun'), ('나타나다', 'Verb'), ('벌레', 'Noun'), ('도', 'Josa'), ('정말', 'Noun'), ('스트레스', 'Noun'), ('예요', 'Josa')]","['매일', '벌레', '건', '벌레', '저', '가끔', '벌레', '정말', '스트레스']","['나오다', '아니다', '죽다', '싫어하다', '나타나다']","['매일', '벌레', '나오다', '건', '아니다', '벌레', '죽다', '싫어하다', '저', '가끔', '나타나다', '벌레', '정말', '스트레스']",매일매일 벌레가 나오는 건 아니지만 벌레를 죽기보다 싫어하는 저에게는 가끔 나타나는 벌레도 정말 스트레스예요,매 일 매일 벌레 나오다 건 아니다 벌레 죽다 싫어하다 저 가끔 나타나다 벌레 정말 스트레스,경쟁사(살충제)
18922,경쟁사,2023-01-14,5,살충제,긍정,0.585556796,coupang,"[('베란다', 'Noun'), ('새시', 'Noun'), ('문틈', 'Noun'), ('보다', 'Verb'), ('들어오다', 'Verb'), ('죽다', 'Verb'), ('벌레', 'Noun'), ('도', 'Josa'), ('많다', 'Adjective'), ('가끔', 'Noun'), ('천장', 'Noun'), ('을', 'Josa'), ('올려다보다', 'Verb'), ('정말', 'Noun'), ('기다', 'Verb'), ('있다', 'Adjective'), ('벌레', 'Noun'), ('보다', 'Verb'), ('적도', 'Noun'), ('꽤', 'Noun'), ('있다', 'Adjective')]","['베란다', '새시', '문틈', '벌레', '가끔', '천장', '정말', '벌레', '적도', '꽤']","['보다', '들어오다', '죽다', '많다', '올려다보다', '기다', '있다', '보다', '있다']","['베란다', '새시', '문틈', '보다', '들어오다', '죽다', '벌레', '많다', '가끔', '천장', '올려다보다', '정말', '기다', '있다', '벌레', '보다', '적도', '꽤', '있다']",베란다 새시 문틈 보면 들어와 죽어있는 벌레도 많고 가끔 천장을 올려다보면 정말 기어가고 있는 벌레 본 적도 꽤 있네요,베란다 새시 문틈 보다 들어오다 죽다 벌레 많다 가끔 천장 올려다보다 정말 기다 있다 벌레 보다 적도 꽤 있다,경쟁사(살충제)
18923,경쟁사,2023-01-14,5,살충제,긍정,0.585988757,coupang,"[('그래서', 'Adverb'), ('식물', 'Noun'), ('키우다', 'Verb'), ('건', 'Noun'), ('꿈', 'Noun'), ('도', 'Josa'), ('못', 'VerbPrefix'), ('꾸다', 'Verb')]","['식물', '건', '꿈']","['키우다', '꾸다']","['식물', '키우다', '건', '꿈', '꾸다']",그래서 식물 키우는 건 꿈도 못꿔요,그래서 식물 키우다 건 꿈 못 꾸다,경쟁사(살충제)
18924,경쟁사,2023-01-14,5,살충제,긍정,0.586581576,coupang,"[('예전', 'Noun'), ('에', 'Josa'), ('화분', 'Noun'), ('선물', 'Noun'), ('받다', 'Verb'), ('키우다', 'Verb'), ('지금', 'Noun'), ('은', 'Josa'), ('엄마', 'Noun'), ('집', 'Noun'), ('으로', 'Josa'), ('보내다', 'Verb')]","['예전', '화분', '선물', '지금', '엄마', '집']","['받다', '키우다', '보내다']","['예전', '화분', '선물', '받다', '키우다', '지금', '엄마', '집', '보내다']",예전에 화분 선물 받아서 키웠었는데 지금은 엄마 집으로 보냈습니다,예전 화분 선물 받다 키우다 지금 엄마 집 보내다,경쟁사(살충제)
18925,경쟁사,2023-01-14,5,살충제,긍정,0.584821004,coupang,"[('살충제', 'Noun'), ('도', 'Josa'), ('많이', 'Adverb'), ('사서', 'Noun'), ('써다', 'Verb'), ('보다', 'Verb'), ('효과', 'Noun'), ('가', 'Josa'), ('아예', 'Noun'), ('없다', 'Adjective'), ('것', 'Noun'), ('도', 'Josa'), ('있다', 'Adjective'), ('사람', 'Noun'), ('한테', 'Josa'), ('독하다', 'Adjective'), ('것', 'Noun'), ('도', 'Josa'), ('있다', 'Adjective')]","['살충제', '사서', '효과', '아예', '것', '사람', '것']","['써다', '보다', '없다', '있다', '독하다', '있다']","['살충제', '사서', '써다', '보다', '효과', '아예', '없다', '것', '있다', '사람', '독하다', '것', '있다']",살충제도 많이 사서 써봤는데 효과가 아예 없는 것도 있고 사람한테 독한 것도 있더라구요,살충제 많이 사서 써다 보다 효과 아예 없다 것 있다 사람 독하다 것 있다,경쟁사(살충제)
18926,경쟁사,2023-01-14,5,살충제,긍정,0.584707871,coupang,"[('그래서', 'Adverb'), ('포기', 'Noun'), ('하고', 'Josa'), ('살다', 'Verb'), ('농사', 'Noun'), ('친구', 'Noun'), ('하다', 'Verb'), ('번', 'Noun'), ('에', 'Josa'), ('싹', 'Noun'), ('을', 'Josa'), ('우연히', 'Adverb'), ('쿠팡', 'Noun'), ('에서', 'Josa'), ('보고', 'Noun'), ('구매', 'Noun'), ('하다', 'Verb')]","['포기', '농사', '친구', '번', '싹', '쿠팡', '보고', '구매']","['살다', '하다', '하다']","['포기', '살다', '농사', '친구', '하다', '번', '싹', '쿠팡', '보고', '구매', '하다']",그래서 포기하고 살다가 농사 친구 한 번에 싹을 우연히 쿠팡에서 보고 구매했어요,그래서 포기 살다 농사 친구 하다 번 싹 우연히 쿠팡 보고 구매 하다,경쟁사(살충제)
18927,경쟁사,2023-01-14,5,살충제,긍정,0.585065052,coupang,"[('천', 'Modifier'), ('연', 'Modifier'), ('추출', 'Noun'), ('물', 'Noun'), ('로', 'Josa'), ('만들다', 'Verb'), ('하다', 'Verb'), ('좋다', 'Adjective'), ('보이다', 'Verb')]","['추출', '물']","['만들다', '하다', '좋다', '보이다']","['추출', '물', '만들다', '하다', '좋다', '보이다']",천연추출물로 만들었다고 해서 좋아 보이더라고요,천 연 추출 물 만들다 하다 좋다 보이다,경쟁사(살충제)
18928,경쟁사,2023-01-14,5,살충제,긍정,0.586486834,coupang,"[('오', 'Modifier'), ('자마자', 'Noun'), ('바로', 'Noun'), ('사용', 'Noun'), ('해봤다', 'Verb'), ('확실하다', 'Adjective'), ('효과', 'Noun'), ('가', 'Josa'), ('있다', 'Adjective')]","['자마자', '바로', '사용', '효과']","['해봤다', '확실하다', '있다']","['자마자', '바로', '사용', '해봤다', '확실하다', '효과', '있다']",오자마자 바로 사용 해봤는데 확실히 효과가 있어요,오 자마자 바로 사용 해봤다 확실하다 효과 있다,경쟁사(살충제)
18929,경쟁사,2023-01-14,5,살충제,긍정,0.584556234,coupang,"[('제일', 'Noun'), ('있다', 'Adjective')]",['제일'],['있다'],"['제일', '있다']",제일있어요,제일 있다,경쟁사(살충제)
18930,경쟁사,2023-01-14,5,살충제,긍정,0.585674539,coupang,"[('제일', 'Noun'), ('중요하다', 'Adjective'), ('건', 'Noun'), ('1', 'Number'), ('100', 'Number'), ('으로', 'Josa'), ('희석', 'Noun'), ('하다', 'Verb'), ('한다는', 'Modifier'), ('점', 'Noun'), ('그래서', 'Adverb'), ('엄청', 'Adverb'), ('독하다', 'Adjective'), ('건', 'Noun'), ('줄', 'Noun'), ('알다', 'Verb'), ('천연', 'Noun'), ('이라', 'Josa'), ('그렇다', 'Adjective'), ('원', 'Modifier'), ('액', 'Noun'), ('그대로', 'Noun'), ('를', 'Josa'), ('냄새', 'Noun'), ('맡다', 'Verb'), ('전혀', 'Noun'), ('독하다', 'Adjective'), ('느낌', 'Noun'), ('이', 'Josa'), ('들다', 'Verb'), ('않다', 'Verb')]","['제일', '건', '희석', '점', '건', '줄', '천연', '액', '그대로', '냄새', '전혀', '느낌']","['중요하다', '하다', '독하다', '알다', '그렇다', '맡다', '독하다', '들다', '않다']","['제일', '중요하다', '건', '희석', '하다', '점', '독하다', '건', '줄', '알다', '천연', '그렇다', '액', '그대로', '냄새', '맡다', '전혀', '독하다', '느낌', '들다', '않다']",제일 중요한 건 1 100으로 희석해야 한다는 점 그래서 엄청 독한 건 줄 알았는데 천연이라 그런지 원액 그대로를 냄새 맡아도 전혀 독하다는느낌이 들지 않아요,제일 중요하다 건 1 100 희석 하다 한다는 점 그래서 엄청 독하다 건 줄 알다 천연 그렇다 원 액 그대로 냄새 맡다 전혀 독하다 느낌 들다 않다,경쟁사(살충제)
18931,경쟁사,2023-01-14,5,살충제,긍정,0.582356304,coupang,"[('손', 'Noun'), ('에', 'Josa'), ('닿다', 'Verb'), ('막', 'Noun'), ('피부', 'Noun'), ('가', 'Josa'), ('뒤지다', 'Verb'), ('그렇다', 'Adjective'), ('않다', 'Verb')]","['손', '막', '피부']","['닿다', '뒤지다', '그렇다', '않다']","['손', '닿다', '막', '피부', '뒤지다', '그렇다', '않다']",손에 닿아도 막 피부가 뒤집히거나 그러지도 않고요,손 닿다 막 피부 뒤지다 그렇다 않다,경쟁사(살충제)
18932,경쟁사,2023-01-14,5,살충제,긍정,0.584349525,coupang,"[('역시', 'Noun'), ('천', 'Modifier'), ('연', 'Modifier'), ('추출', 'Noun'), ('물이', 'Noun'), ('라', 'Josa'), ('그', 'Determiner'), ('런가', 'Noun'), ('보다', 'Verb')]","['역시', '추출', '물이', '런가']",['보다'],"['역시', '추출', '물이', '런가', '보다']",역시 천연추출물이라 그런가 봐요,역시 천 연 추출 물이 그 런가 보다,경쟁사(살충제)
18933,경쟁사,2023-01-14,5,살충제,긍정,0.584340659,coupang,"[('하하', 'Noun'), ('같이', 'Adverb'), ('동봉', 'Noun'), ('되어다', 'Verb'), ('오다', 'Verb'), ('플라스틱', 'Noun'), ('통', 'Noun'), ('에', 'Josa'), ('1', 'Number'), ('100', 'Number'), ('으로', 'Josa'), ('희석', 'Noun'), ('하다', 'Verb'), ('사용', 'Noun'), ('하다', 'Verb'), ('돼다', 'Verb')]","['하하', '동봉', '플라스틱', '통', '희석', '사용']","['되어다', '오다', '하다', '하다', '돼다']","['하하', '동봉', '되어다', '오다', '플라스틱', '통', '희석', '하다', '사용', '하다', '돼다']",하하 같이 동봉되어 오는 플라스틱 통에 1 100으로 희석해서 사용하면 돼요,하하 같이 동봉 되어다 오다 플라스틱 통 1 100 희석 하다 사용 하다 돼다,경쟁사(살충제)
18934,경쟁사,2023-01-14,5,살충제,긍정,0.585886821,coupang,"[('정확하다', 'Adjective'), ('계량', 'Noun'), ('을', 'Josa'), ('못', 'Noun'), ('하다', 'Verb'), ('조금', 'Noun'), ('넣다', 'Verb'), ('물', 'Noun'), ('부다', 'Adjective'), ('준비', 'Noun'), ('끝', 'Noun'), ('이다', 'Adjective')]","['계량', '못', '조금', '물', '준비', '끝']","['정확하다', '하다', '넣다', '부다', '이다']","['정확하다', '계량', '못', '하다', '조금', '넣다', '물', '부다', '준비', '끝', '이다']",정확하게는 계량을 못 했지만 조금 넣고 물 부어주면 준비 끝입니다,정확하다 계량 못 하다 조금 넣다 물 부다 준비 끝 이다,경쟁사(살충제)
