index,name,time,rating,item,sentiment,sentiment_score,source,어간,noun,v_ad,n_v_ad,review_sentence,replace_slang_sentence,name+item
11506,경쟁사,2021-06-10,5,뿌리영양제,긍정,0.585285136,naver,"[('3일', 'Number'), ('정도', 'Noun'), ('사용', 'Noun'), ('결과', 'Noun'), ('효과', 'Noun'), ('가', 'Josa'), ('좋다', 'Adjective'), ('듯해', 'Noun'), ('요', 'Josa')]","['정도', '사용', '결과', '효과', '듯해']",['좋다'],"['정도', '사용', '결과', '효과', '좋다', '듯해']",3일 정도 사용 결과 효과가 좋은듯해요,3일 정도 사용 결과 효과 좋다 듯해,경쟁사(뿌리영양제)
11507,경쟁사,2021-07-09,5,뿌리영양제,긍정,0.586016572,naver,"[('배송', 'Noun'), ('도', 'Josa'), ('빠르다', 'Adjective'), ('좋다', 'Adjective')]",['배송'],"['빠르다', '좋다']","['배송', '빠르다', '좋다']",배송도 빠르고 좋아요,배송 빠르다 좋다,경쟁사(뿌리영양제)
11508,경쟁사,2021-06-04,5,뿌리영양제,긍정,0.588561878,naver,"[('배송', 'Noun'), ('엄청나다', 'Adjective'), ('빨리', 'Adverb'), ('오다', 'Verb')]",['배송'],"['엄청나다', '오다']","['배송', '엄청나다', '오다']",배송 엄청나게 빨리 오네요,배송 엄청나다 빨리 오다,경쟁사(뿌리영양제)
11509,경쟁사,2021-06-04,5,뿌리영양제,긍정,0.585522091,naver,"[('아직', 'Adverb'), ('비', 'Noun'), ('온', 'Noun'), ('지다', 'Verb'), ('얼마', 'Noun'), ('안', 'Noun'), ('돼다', 'Verb'), ('못', 'VerbPrefix'), ('써다', 'Verb'), ('보다', 'Verb')]","['비', '온', '얼마', '안']","['지다', '돼다', '써다', '보다']","['비', '온', '지다', '얼마', '안', '돼다', '써다', '보다']",아직 비 온 지 얼마 안 돼서 못써봤지만,아직 비 온 지다 얼마 안 돼다 못 써다 보다,경쟁사(뿌리영양제)
11511,경쟁사,2021-05-28,5,뿌리영양제,긍정,0.584491283,naver,"[('아직', 'Adverb'), ('사용', 'Noun'), ('전입', 'Noun'), ('니', 'Noun'), ('다', 'Josa')]","['사용', '전입', '니']",[],"['사용', '전입', '니']",아직 사용 전입니다,아직 사용 전입 니,경쟁사(뿌리영양제)
11512,경쟁사,2021-05-28,5,뿌리영양제,긍정,0.587441546,naver,"[('잡초', 'Noun'), ('좀', 'Noun'), ('깎다', 'Verb'), ('두다', 'Verb'), ('사용', 'Noun'), ('하다', 'Verb')]","['잡초', '좀', '사용']","['깎다', '두다', '하다']","['잡초', '좀', '깎다', '두다', '사용', '하다']",잡초 좀 깎아두고 사용하려고요,잡초 좀 깎다 두다 사용 하다,경쟁사(뿌리영양제)
11513,경쟁사,2021-05-28,5,뿌리영양제,긍정,0.584762385,naver,"[('잡초', 'Noun'), ('야', 'Josa'), ('제발', 'Noun'), ('없어지다', 'Verb'), ('배송', 'Noun'), ('은', 'Josa'), ('다른', 'Noun'), ('포장재', 'Noun'), ('없이', 'Adverb'), ('통째', 'Noun'), ('로', 'Josa'), ('오다', 'Verb'), ('놀라다', 'Verb')]","['잡초', '제발', '배송', '다른', '포장재', '통째']","['없어지다', '오다', '놀라다']","['잡초', '제발', '없어지다', '배송', '다른', '포장재', '통째', '오다', '놀라다']",잡초야 제발 없어져라 배송은 다른 포장재 없이 통째로 와서 놀랐어요,잡초 제발 없어지다 배송 다른 포장재 없이 통째 오다 놀라다,경쟁사(뿌리영양제)
11514,경쟁사,2021-05-28,5,뿌리영양제,긍정,0.587312302,naver,"[('빠르다', 'Adjective'), ('배송', 'Noun'), ('감사하다', 'Verb')]",['배송'],"['빠르다', '감사하다']","['빠르다', '배송', '감사하다']",빠른 배송 감사합니다,빠르다 배송 감사하다,경쟁사(뿌리영양제)
11515,경쟁사,2021-07-09,5,뿌리영양제,긍정,0.587312302,naver,"[('빠르다', 'Adjective'), ('배송', 'Noun'), ('감사하다', 'Verb')]",['배송'],"['빠르다', '감사하다']","['빠르다', '배송', '감사하다']",빠른 배송 감사합니다,빠르다 배송 감사하다,경쟁사(뿌리영양제)
11516,경쟁사,2021-06-29,5,뿌리영양제,긍정,0.584952679,naver,"[('설명', 'Noun'), ('도', 'Josa'), ('친절하다', 'Adjective'), ('잘', 'VerbPrefix'), ('해주다', 'Verb'), ('효과', 'Noun'), ('도', 'Josa'), ('좋다', 'Adjective')]","['설명', '효과']","['친절하다', '해주다', '좋다']","['설명', '친절하다', '해주다', '효과', '좋다']",설명도 친절하게 잘해주시고 효과도 좋습니다,설명 친절하다 잘 해주다 효과 좋다,경쟁사(뿌리영양제)
11517,경쟁사,2021-06-29,5,뿌리영양제,긍정,0.586985317,naver,"[('감사하다', 'Verb')]",[],['감사하다'],['감사하다'],감사합니다,감사하다,경쟁사(뿌리영양제)
11522,경쟁사,2021-07-09,5,뿌리영양제,긍정,0.586411902,naver,"[('배송', 'Noun'), ('제품', 'Noun'), ('만족하다', 'Adjective')]","['배송', '제품']",['만족하다'],"['배송', '제품', '만족하다']",배송 제품 만족합니다,배송 제품 만족하다,경쟁사(뿌리영양제)
11525,경쟁사,2021-06-17,4,뿌리영양제,긍정,0.550092372,naver,"[('배송', 'Noun'), ('빠르다', 'Adjective')]",['배송'],['빠르다'],"['배송', '빠르다']",배송 빠릅니다,배송 빠르다,경쟁사(뿌리영양제)
11526,경쟁사,2021-06-17,4,뿌리영양제,긍정,0.550169432,naver,"[('기대', 'Noun'), ('돼다', 'Verb')]",['기대'],['돼다'],"['기대', '돼다']",기대돼요,기대 돼다,경쟁사(뿌리영양제)
11527,경쟁사,2021-07-20,5,뿌리영양제,긍정,0.585940728,naver,"[('좋다', 'Adjective')]",[],['좋다'],['좋다'],좋아요,좋다,경쟁사(뿌리영양제)
11528,경쟁사,2021-06-28,5,뿌리영양제,긍정,0.585575339,naver,"[('매우', 'Noun'), ('만족하다', 'Adjective')]",['매우'],['만족하다'],"['매우', '만족하다']",매우 만족합니다,매우 만족하다,경쟁사(뿌리영양제)
11529,경쟁사,2021-06-28,5,뿌리영양제,긍정,0.586513484,naver,"[('배송', 'Noun'), ('도', 'Josa'), ('빠르다', 'Adjective')]",['배송'],['빠르다'],"['배송', '빠르다']",배송도 빠르네요,배송 빠르다,경쟁사(뿌리영양제)
11534,경쟁사,2021-06-16,5,뿌리영양제,긍정,0.588360691,naver,"[('제품', 'Noun'), ('자다', 'Verb'), ('받다', 'Verb')]",['제품'],"['자다', '받다']","['제품', '자다', '받다']",제품 잘 받았습니다,제품 자다 받다,경쟁사(뿌리영양제)
11535,경쟁사,2021-06-16,5,뿌리영양제,긍정,0.588360691,naver,"[('제품', 'Noun'), ('자다', 'Verb'), ('받다', 'Verb')]",['제품'],"['자다', '받다']","['제품', '자다', '받다']",제품 잘 받았습니다,제품 자다 받다,경쟁사(뿌리영양제)
11536,경쟁사,2021-06-14,4,뿌리영양제,긍정,0.550950113,naver,"[('상품', 'Noun'), ('자다', 'Verb'), ('받다', 'Verb')]",['상품'],"['자다', '받다']","['상품', '자다', '받다']",상품 잘 받았습니다,상품 자다 받다,경쟁사(뿌리영양제)
11537,경쟁사,2021-06-21,5,뿌리영양제,긍정,0.585940728,naver,"[('좋다', 'Adjective')]",[],['좋다'],['좋다'],좋아요,좋다,경쟁사(뿌리영양제)
